"country";"cab_code";"cabinet";"date_in";"date_out";"code_datein";"code_dateout";"cab_parties";"start_decade";"start_newgov";"closeness_election";"closeness_election_uppercha";"post_elect_cab";"old_max_dur";"max_dur";"abs_numb_parties";"eff_numb_parties";"barg_fragment";"eff_numb_parties_uppercha";"largest_party_barg_power";"minority_sit";"non_partisan_cab";"coalition_cab";"cab_strength";"cab_seatshare";"num_cabparties";"change_cabparties";"strongest_party_in_cab";"sing_party_major";"sing_party_minor";"minor_coalition";"major_cab";"major_coal";"mwc";"surplus_major";"gov_type";"numb_ministers";"change_numb_ministers";"parl_pref_range";"polarization";"cab_pref_range";"median_party_in_cab";"connect_cab";"connect_mwc";"conserve_cab";"socialist_cab";"lower_cha_only";"supermajor_constitution";"strong_2cha";"weak_2cha";"bicameral";"positive_parliam";"constructive_noconfi";"cabrule_unanim";"PM_consent";"PM_cabpowers";"PM_disspower";"semi_presidential";"size_lowercha";"size_uppercha";"cab_barg_duration";"rel_dur_100proc";"rel_dur_old";"rel_dur";"abs_dur_old";"tot_volatil";"average_volatil";"inflation_beg";"unemp_beg";"growth_beg";"unemp_end";"inflation_end";"growth_end";"cab_el_perform";"govtype_precise";"east";"year";"discretionary";"technical";"technical_survival";"early_elect";"replacement";"termtype_precise";"unemp_change";"inflation_change";"growth_change";"Region";"tstart";"abs_dur";"discretionary_survival";"Quarter";"ticking_date";"Year_quarter";"GDP_final";"INFL_final";"UNEMP_final";"icrg_qog";"ti_cpi";"minority";"govtypes";"start_democracy";"Years_democracy";"gdpLevel";"unempQuarterlyChange";"infQuarterlyChange";"gdpQuarterlyChange";"time_left";"govtypes_int";"corruption_new";"law";"bureaucracy";"score";"qogNoCorruption"
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1998;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";990;1080;0;12;1998-03-09;"1998q1";0.189718902111053;0.699999988079071;9.43333339691162;7.7777779;54;0;"Majority Coalition";1857;141;34544.849883831;0.100000381469727;-0.599999964237213;-0.42363166809082;461;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1998;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";1080;1170;0;13;1998-06-07;"1998q2";0.357834070920944;1.60000002384186;9.43333339691162;7.7777779;54;0;"Majority Coalition";1857;141;34544.849883831;0;0.900000035762787;0.168115168809891;371;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1998;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";1170;1260;0;14;1998-09-05;"1998q3";0.269152849912643;0.800000011920929;9.36666679382324;7.7777779;54;0;"Majority Coalition";1857;141;34544.849883831;-0.0666666030883789;-0.800000011920929;-0.0886812210083008;281;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1998;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";1260;1350;0;15;1998-12-04;"1998q4";0.190945312380791;0.699999988079071;9.13333320617676;7.7777779;54;0;"Majority Coalition";1857;141;34544.849883831;-0.233333587646484;-0.100000023841858;-0.0782075375318527;191;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1999;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";1350;1440;0;16;1999-03-04;"1999q1";1.02886343002319;1.10000002384186;9.03333377838135;7.7777779;53;0;"Majority Coalition";1857;142;35693.7966060007;-0.0999994277954102;0.400000035762787;0.837918117642403;101;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";233;"Dehaene II";1995-06-23;1999-06-13;;3;"CVP, PSC, PS, SP";9;1;"FE";"9";1;1486;1451;11;8.03;7.774516;8.4;0.205;1;0;1;82;54.66667;4;0;1;0;0;0;1;1;1;0;2;15;0;21.1;7.825874;19.81518;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;71;33;0;0.976;1;1451;2.6;0.649999999999999;1.5;14.1;2.6;12.6;1.1;3.5;-10.4;3;0;1999;0;1;1;0;0;0;-1.5;-0.4;0.9;"Central Europe";1440;1451;0;17;1999-06-02;"1999q2";1.38473105430603;0.899999976158142;8.80000019073486;7.7777779;53;0;"Majority Coalition";1857;142;35693.7966060007;-0.233333587646484;-0.200000047683716;0.355867624282837;11;2;3;5;4;0.777777777777778;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;1999;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";0;90;0;1;1999-07-12;"1999q3";1.46693992614746;0.899999976158142;8.19999980926514;7.7777779;53;0;"Surplus Majority";1857;142;35693.7966060007;-0.600000381469727;0;0.0822088718414307;1393;4;3;5;4;0.777777777777778;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;1999;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";90;180;0;2;1999-10-10;"1999q4";1.27564585208893;1.60000002384186;7.73333311080933;7.7777779;53;0;"Surplus Majority";1857;142;35693.7966060007;-0.466666698455811;0.700000047683716;-0.191294074058533;1303;4;3;5;4;0.777777777777778;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2000;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";180;270;0;3;2000-01-08;"2000q1";0.62322872877121;2;7.30000019073486;7.9166669;61;0;"Surplus Majority";1857;143;36901.2431834789;-0.433332920074463;0.399999976158142;-0.652417123317719;1213;4;3.25;5;4;0.791666666666667;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2000;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";270;360;0;4;2000-04-07;"2000q2";0.710644006729126;2.29999995231628;6.90000009536743;7.9166669;61;0;"Surplus Majority";1857;143;36901.2431834789;-0.400000095367432;0.299999952316284;0.0874152779579163;1123;4;3.25;5;4;0.791666666666667;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2000;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";360;450;0;5;2000-07-06;"2000q3";0.451861828565598;3;6.80000019073486;7.9166669;61;0;"Surplus Majority";1857;143;36901.2431834789;-0.0999999046325684;0.700000047683716;-0.258782178163528;1033;4;3.25;5;4;0.791666666666667;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2000;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";450;540;0;6;2000-10-04;"2000q4";0.924147725105286;2.90000009536743;6.69999980926514;7.9166669;61;0;"Surplus Majority";1857;143;36901.2431834789;-0.100000381469727;-0.0999999046325684;0.472285896539688;943;4;3.25;5;4;0.791666666666667;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2001;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";540;630;0;7;2001-01-02;"2001q1";-0.0996143147349358;2.20000004768372;6.40000009536743;8.3333331;66;0;"Surplus Majority";1857;144;37072.9510994392;-0.299999713897705;-0.700000047683716;-1.02376203984022;853;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2001;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";630;720;0;8;2001-04-02;"2001q2";-0.0588054805994034;2.90000009536743;6.56666707992554;8.3333331;66;0;"Surplus Majority";1857;144;37072.9510994392;0.166666984558105;0.700000047683716;0.0408088341355324;763;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2001;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";720;810;0;9;2001-07-01;"2001q3";-0.24303512275219;2.5;6.46666717529297;8.3333331;66;0;"Surplus Majority";1857;144;37072.9510994392;-0.0999999046325684;-0.400000095367432;-0.184229642152786;673;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2001;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";810;900;0;10;2001-09-29;"2001q3";-0.24303512275219;2.5;6.46666717529297;8.3333331;66;0;"Surplus Majority";1857;144;37072.9510994392;0;0;0;583;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2001;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";900;990;0;11;2001-12-28;"2001q4";-0.143611833453178;2.20000004768372;7.30000019073486;8.3333331;66;0;"Surplus Majority";1857;144;37072.9510994392;0.833333015441895;-0.299999952316284;0.0994232892990112;493;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2002;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";990;1080;0;12;2002-03-28;"2002q1";0.713955521583557;2.70000004768372;7.40000009536743;8.3333331;71;0;"Surplus Majority";1857;145;37564.2504217856;0.0999999046325684;0.5;0.857567355036736;403;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2002;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";1080;1170;0;13;2002-06-26;"2002q2";0.75606894493103;1.29999995231628;7.43333292007446;8.3333331;71;0;"Surplus Majority";1857;145;37564.2504217856;0.0333328247070312;-1.40000009536743;0.0421134233474731;313;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2002;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";1170;1260;0;14;2002-09-24;"2002q3";0.483391344547272;1.29999995231628;7.69999980926514;8.3333331;71;0;"Surplus Majority";1857;145;37564.2504217856;0.266666889190674;0;-0.272677600383759;223;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2002;1;0;0;0;0;0;-0.300000000000001;0.4;-2.7;"Central Europe";1260;1350;0;15;2002-12-23;"2002q4";0.298462361097336;1.29999995231628;7.83333301544189;8.3333331;71;0;"Surplus Majority";1857;145;37564.2504217856;0.133333206176758;0;-0.184928983449936;133;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";234;"Verhofstadt I";1999-07-12;2003-05-05;1;4;"VLD, PRL, SP, PS, E, A";10;1;"F";"";1;1432;1432;11;9.05;8.872428;;0.1590909;1;0;1;94;62.6667;6;1;1;0;0;0;1;1;0;1;3;15;0;25.32;7.667726;25.3184;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;29;0;0.973;0.973;1393;12.76;2.12666666666667;1.1;8.5;3.5;8.2;1.5;0.8;2.43;5;0;2003;1;0;0;0;1;2;-0.300000000000001;0.4;-2.7;"Central Europe";1350;1393;1;16;2003-03-23;"2003q1";-0.330219477415085;1.60000002384186;8.16666698455811;8.3333331;76;0;"Surplus Majority";1857;146;37697.0528034742;0.333333969116211;0.300000071525574;-0.628681838512421;43;4;4;5;4;0.833333333333333;9.16666666666667
"Belgium";235;"Verhofstadt II";2003-05-05;2003-05-18;4;3;"VLD, PRL, SP, PS, A";10;1;"E";"";0;;39;11;9.05;8.872428;;0.1590909;1;0;1;83;55.3333;5;-1;1;0;0;0;1;1;1;0;2;15;0;25.32;7.667726;22.23527;0;0;0;0;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;0;0;;0.333;;9.41;1.882;1.5;8.2;0.8;8.2;1.5;0.8;6.72;3;0;2003;0;1;1;0;0;0;0;0;0;"Central Europe";0;13;0;1;2003-05-05;"2003q2";0.195260837674141;1.39999997615814;8.13333320617676;8.3333331;76;0;"Majority Coalition";1857;146;37697.0528034742;-0.0333337783813477;-0.200000047683716;0.525480315089226;13;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2003;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";0;90;0;1;2003-07-12;"2003q3";0.34826996922493;1.70000004768372;8.06666660308838;8.3333331;76;0;"Majority Coalition";1857;146;37697.0528034742;-0.0666666030883789;0.300000071525574;0.153009131550789;1429;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2003;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";90;180;0;2;2003-10-10;"2003q4";0.650269985198975;1.70000004768372;8.39999961853027;8.3333331;76;0;"Majority Coalition";1857;146;37697.0528034742;0.333333015441895;0;0.302000015974045;1339;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2004;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";180;270;0;3;2004-01-08;"2004q1";1.37180697917938;1.29999995231628;8.46666622161865;8.3333331;75;0;"Majority Coalition";1857;147;38898.5524029286;0.0666666030883789;-0.400000095367432;0.721536993980408;1249;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2004;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";270;360;0;4;2004-04-07;"2004q2";0.900115430355072;2.29999995231628;7.80000019073486;8.3333331;75;0;"Majority Coalition";1857;147;38898.5524029286;-0.666666030883789;1;-0.47169154882431;1159;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2004;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";360;450;0;5;2004-07-06;"2004q3";0.789854824542999;2.20000004768372;8.69999980926514;8.3333331;75;0;"Majority Coalition";1857;147;38898.5524029286;0.899999618530273;-0.0999999046325684;-0.110260605812073;1069;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2004;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";450;540;0;6;2004-10-04;"2004q4";0.222179293632507;2.59999990463257;8.30000019073486;8.3333331;75;0;"Majority Coalition";1857;147;38898.5524029286;-0.399999618530273;0.399999856948853;-0.567675530910492;979;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2005;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";540;630;0;7;2005-01-02;"2005q1";0.302409648895264;2.59999990463257;8.30000019073486;8.3333331;74;0;"Majority Coalition";1857;148;39495.3293590491;0;0;0.0802303552627563;889;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2005;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";630;720;0;8;2005-04-02;"2005q2";0.408403515815735;2.70000004768372;8.46666622161865;8.3333331;74;0;"Majority Coalition";1857;148;39495.3293590491;0.166666030883789;0.100000143051147;0.105993866920471;799;2;4;5;4;0.833333333333333;9.16666666666667
"Belgium";236;"Verhofstadt III";2003-07-12;2007-06-10;1;3;"VLD, SP, PS, PRL";10;1;"FE";"";1;;1429;10;7.03;7.326807;;0.1672598;1;0;1;97;64.7;4;-1;1;0;0;0;1;1;1;0;2;15;0;31.51;11.75092;30.01385;0;0;0;1;0;0;1;0;1;1;1;1;0;1;2;1;0;150;;55;1;;1;;11.21;2.8025;1.5;8.2;0.8;7.5;1.8;2.8;-9.22;3;0;2005;0;1;1;0;0;0;-0.699999999999999;0.3;2;"Central Europe";720;810;0;9;2005-07-01;"2005q3";0.381620019674301;3.20000004768372;8.46666622161865;8.3333331;74;0;"Majority Coalition";1857;148;39495.3293590491;0;0.5;-0.0267834961414337;709;2;4;5;4;0.833333333333333;9.16666666666667
